stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding
29323,29323,HEMPHILL & LAVEN,,29.456047,-98.59007,,,,,,0
18727,18727,CALLAGHAN & HIGH RIDGE,,29.501975,-98.561626,,,,,,0
36217,36217,CALLAGHAN BET LITTLE LN. & NEW GATE,,29.494976,-98.568692,,,,,,0
31867,31867,N. ST. MARY'S & COURTLAND,,29.448221,-98.487842,,,,,,0
31639,31639,E. ASHBY & GILLESPIE,,29.44915,-98.489326,,,,,,0
74719,74719,VANCE JACKSON IN FRONT OF 12436,,29.55737,-98.574234,,,,,,0
74713,74713,VANCE JACKSON OPPOSITE 12436,,29.557288,-98.57445,,,,,,0
55826,55826,BLANCO BETWEEN MANDALAY & THORAIN,,29.481935,-98.507797,,,,,,0
37773,37773,W. ASHBY OPPOSITE MAVERICK ST.,,29.449067,-98.498797,,,,,,0
58777,58777,PAULSON & BELGIUM,,29.439215,-98.430358,,,,,,0
77739,77739,SINCLAIR IN FRONT OF 4630,,29.386418,-98.400439,,,,,,0
77713,77713,SINCLAIR & S. W.W. WHITE RD.,,29.386321,-98.404301,,,,,,0
67796,67796,SILICON OPPOSITE 5565,,29.566506,-98.594123,,,,,,0
67797,67797,SILICON DR FRONT OF SAM'S WAREHOUSE,,29.56647,-98.594216,,,,,,0
98656,98656,CABLE RANCH & WATERS EDGE,,29.424394,-98.656287,,,,,,0
98657,98657,CABLE RANCH RD. & WATERS EDGE,,29.424719,-98.656267,,,,,,0
22479,22479,LOOP 1604 W ACCESS/ENTR. LA CANTERA,,29.59005,-98.608744,,,,,,0
68929,68929,DE ZAVALA & SILICON,,29.563124,-98.593406,,,,,,0
68923,68923,DE ZAVALA & SILICON,DE ZAVALA RD & SILICON DR,29.56307,-98.593272,,,,,,0
83439,83439,NORTHWEST VISTA COLLEGE,,29.469884,-98.70659,,,,,,0
12979,12979,COMMUNITY LIBRARY,,29.50088,-98.613356,,,,,,0
12973,12973,COMMUNITY LIBRARY,,29.500808,-98.61349,,,,,,0
12976,12976,WALMART & 281 NORTH,,29.611804,-98.473008,,,,,,0
66957,66957,HWY 281 & PARKHILL P/R,,29.603111,-98.470651,,,,,,0
72717,72717,BROADWAY & SIXTH,,29.431239,-98.484356,,,,,,0
66956,66956,HWY 281 N ACCES RD 225' N.OF H.PASS,,29.603156,-98.469753,,,,,,0
11666,11666,LA CANTERA ENTRAN. SHOPS LA CANTERA,,29.593816,-98.619405,,,,,,0
11667,11667,LA CANTERA OPP. ENTR/SHOPS LA CANT.,,29.593897,-98.61958,,,,,,0
13593,13593,S.W. MILITARY DR. & RUSTLEAF,,29.370559,-98.60271,,,,,,0
22939,22939,CASTROVILLE & S.W. 40TH NEARSIDE,,29.409908,-98.583228,,,,,,0
89519,89519,MONTGOMERY OPP 6346,,29.512024,-98.363462,,,,,,0
79937,79937,N. NEW BRAUNFELS OPP. BLUE BONNET,,29.428125,-98.461142,,,,,,0
35289,35289,RICE OPPOSITE 740,,29.409119,-98.407877,,,,,,0
54667,54667,WURZBACH OPPOSITE EXCHANGE PARKWAY,,29.48268,-98.607851,,,,,,0
17856,17856,RICHLAND BET. FOXGROVE & W. MILITAR,,29.45848,-98.663906,,,,,,0
17857,17857,RICHLAND  BET. W.MILITARY & FOXGROV,,29.458435,-98.663968,,,,,,0
72793,72793,W. COMMERCE IN FRONT OF 4404,,29.430285,-98.549354,,,,,,0
12837,12837,ST. CLOUD IN FRONT OF 315,ST CLOUD RD & W MULBERRY AVE,29.458627,-98.55008,,,,,,0
79886,79886,NOGALITOS IN FRONT OF 2920,,29.386533,-98.523806,,,,,,0
88277,88277,FILLMORE & POTRANCO,,29.435097,-98.69047,,,,,,0
95836,95836,PIPER'S CREEK IN FRONT OF 7411,,29.463702,-98.637333,,,,,,0
81136,81136,DUGAS OPP. THRASHER,,29.430034,-98.681843,,,,,,0
81146,81146,DUGAS OPP. CEDARBEND,,29.432175,-98.680457,,,,,,0
81156,81156,DUGAS OPP. CEDARVALE,,29.435598,-98.678466,,,,,,0
81159,81159,POTRANCO & ELLISON,,29.436461,-98.685249,,,,,,0
97779,97779,CESAR CHAVEZ BLVD & SANTA ROSA,,29.420994,-98.498566,,,,,,0
96339,96339,CESAR CHAVEZ BLVD & FRIO,,29.422799,-98.504127,,,,,,0
96333,96333,CESAR CHAVEZ BLVD & FRIO,,29.422754,-98.504024,,,,,,0
97773,97773,CESAR CHAVEZ BLVD & SANTA ROSA,,29.420833,-98.498563,,,,,,0
76777,76777,FOSTER MEADOWS BTWN. MOUNTAIN,,29.392258,-98.369487,,,,,,0
76789,76789,SINCLAIR OPP. GLACIER LAKE,,29.385338,-98.370966,,,,,,0
76729,76729,SINCLAIR & VISTA LAKE,,29.386189,-98.373622,,,,,,0
76739,76739,SINCLAIR & LAKE MEADOW,,29.387462,-98.374969,,,,,,0
81647,81647,FOSTER & SUMMER FEST,,29.46782,-98.359481,,,,,,0
87589,87589,SUMMER FEST & MYSTIC SUNRISE,,29.468542,-98.368871,,,,,,0
86679,86679,SUMMER FEST OPPOSITE SUN CANYON,,29.4685,-98.372366,,,,,,0
75886,75886,SUMMER FEST OPPOSITE MISTY SPRINGS,,29.472076,-98.375227,,,,,,0
84717,84717,ACKERMAN & PEPPERMINT,,29.468463,-98.381345,,,,,,0
81683,81683,CANDLEMEADOW & CANDLE GLENN,,29.458111,-98.367627,,,,,,0
81673,81673,CANDLEMEADOW & CANDLERIDGE DR.,,29.457548,-98.364175,,,,,,0
81663,81663,CANDLEMEADOW & FOSTER,CANDLEMEADOW DR & CANDLEVIEW CT,29.457643,-98.360186,,,,,,0
81656,81656,FOSTER & WINDFIELD,WINDFIELD PATH & N FOSTER RD,29.460971,-98.359429,,,,,,0
82646,82646,FOSTER & SUMMER FEST,N FOSTER RD & SUMMER FEST DR,29.467711,-98.35943,,,,,,0
54666,54666,WURZBACH BTWN EXCHANGE PKWY & WATER,,29.48287,-98.607469,,,,,,0
48826,48826,PECAN VALLEY & ACTION LANE,,29.402986,-98.432706,,,,,,0
66477,66477,CITY BASE LANDING & SIDNEY BROOKS,,29.348442,-98.435089,,,,,,0
75139,75139,SIDNEY BROOKS & UNGER,,29.347776,-98.441341,,,,,,0
75133,75133,SIDNEY BROOKS & UNGER,,29.347704,-98.441382,,,,,,0
66596,66596,CITY BASE LANDING & SIDNEY BROOKS,,29.349218,-98.434927,,,,,,0
66496,66496,CITY BASE LANDING & S.E. MILITARY,,29.35161,-98.434926,,,,,,0
35687,35687,PALM VALLEY OPPOSITE WALNUT VALLEY,,29.366822,-98.631472,,,,,,0
35686,35686,PALM VALLEY & WALNUT VALLEY,,29.36693,-98.631431,,,,,,0
66667,66667,W.W. WHITE RD IN FRONT OF AIRGAS,,29.437488,-98.405514,,,,,,0
11156,11156,EVERS & BANDERA,,29.475761,-98.582344,,,,,,0
11166,11166,EVERS & WILDFLOWER,,29.477663,-98.583975,,,,,,0
11226,11226,EVERS & E. ROLLING RIDGE,,29.479736,-98.586153,,,,,,0
11316,11316,EVERS & FAIRFORD,,29.482133,-98.589198,,,,,,0
11326,11326,EVERS OPPOSITE DAUGHTRY,,29.48398,-98.591603,,,,,,0
11336,11336,EVERS & GLEN RIDGE,,29.486404,-98.5947,,,,,,0
47529,47529,EVERS IN FRONT OF 5631,,29.48889,-98.59791,,,,,,0
46269,46269,EVERS & WURZBACH,,29.490242,-98.599624,,,,,,0
47523,47523,EVERS OPPOSITE 5631,,29.488827,-98.598003,,,,,,0
58113,58113,EVERS OPPOSITE GLEN RIDGE,,29.48598,-98.594359,,,,,,0
11237,11237,EVERS & DAUGHTRY,,29.483971,-98.591737,,,,,,0
11227,11227,EVERS OPPOSITE FAIRFORD,,29.482061,-98.589363,,,,,,0
11217,11217,EVERS OPPOSITE E. ROLLING RIDGE,,29.479709,-98.586226,,,,,,0
11177,11177,EVERS OPPOSITE WILDFLOWER,,29.477645,-98.584151,,,,,,0
11157,11157,EVERS & BANDERA,,29.475689,-98.582395,,,,,,0
76276,76276,VANCE JACKSON & RODENA,,29.47411,-98.534908,,,,,,0
76667,76667,VANCE JACKSON AT BURGER KING PARKIN,,29.473758,-98.53497,,,,,,0
81939,81939,ADA IN FRONT OF 1011,,29.381128,-98.458081,,,,,,0
11126,11126,MADLA TRANSIT CENTER,,29.35043,-98.532576,,,,,,0
45996,45996,PERRIN BEITEL OPP. LONGVALE,,29.529925,-98.411069,,,,,,0
11137,11137,MADLA TRANSIT CENTER,,29.350235,-98.532232,,,,,,0
67787,67787,UNIVERSITY HEIGHTS IN FRONT OF BRC,,29.568828,-98.598316,,,,,,0
65836,65836,NEW WHITBY & HUEBNER,,29.520551,-98.603351,,,,,,0
22439,22439,FREDERICKSBURG RD. & WARNER,,29.455008,-98.516744,,,,,,0
58133,58133,FLOYD CURL & HUEBNER,,29.529285,-98.593802,,,,,,0
54416,54416,N.W. 24TH & POPLAR,,29.442237,-98.541048,,,,,,0
98573,98573,MARY LOUISE & FREDERICKSBURG RD.,,29.464722,-98.526397,,,,,,0
67113,67113,S.E.MIL. DR. OPP. ENT. BROOKS SHOPP,,29.351567,-98.441143,,,,,,0
67119,67119,S.E.MILITARY DR. & ENT. BROOKS SHOP,,29.351846,-98.439424,,,,,,0
99496,99496,NAVARRO FARSIDE OF BRIDGE,,29.422937,-98.49029,,,,,,0
78897,78897,FLORES & PECAN,,29.428495,-98.494454,,,,,,0
88576,88576,FLORES & HOUSTON,,29.42669,-98.494474,,,,,,0
88586,88586,FLORES & PECAN,,29.428359,-98.494392,,,,,,0
26463,26463,IOWA & PINE,,29.411965,-98.470272,,,,,,0
44919,44919,SKOLOUT IN FRONT OF 7737,,29.400576,-98.641784,,,,,,0
66527,66527,HUEBNER & BABCOCK,,29.523423,-98.600189,,,,,,0
83463,83463,FIESTA TEXAS EMPLOYEE ENTRANCE,,29.601077,-98.605478,,,,,,0
75359,75359,LA CANTERA & VANCE JACKSON,,29.608135,-98.597617,,,,,,0
86576,86576,S. FLORES & PROBANDT,,29.38359,-98.502199,,,,,,0
86276,86276,S. FLORES & MILDRED,,29.385728,-98.503085,,,,,,0
69213,69213,SE MILITARY DR. & OLD CORPUS CHRISTI RD.,,29.351824,-98.45851,,,,,,0
56277,56277,WW WHITE & SPRINGFIELD,,29.440195,-98.405306,,,,,,0
75369,75369,LA CANTERA & RIM DRIVE,,29.606648,-98.599931,,,,,,0
22647,22647,CRESTWAY & MORNING GROVE,,29.496144,-98.3191,,,,,,0
22677,22677,CRESTWAY & WALNUT BASIN,,29.491924,-98.314065,,,,,,0
22717,22717,CRESTWAY & IRON MILL WORK,,29.490107,-98.312337,,,,,,0
22716,22716,CRESTWAY & IRON MILL WORK,,29.490242,-98.312027,,,,,,0
22676,22676,CRESTWAY & WALNUT BASIN,,29.491905,-98.313839,,,,,,0
22646,22646,CRESTWAY & MORNING GROVE,,29.496243,-98.318821,,,,,,0
61577,61577,LEON THOMAS WAY & GEMBLER,,29.435657,-98.423023,,,,,,0
55253,55253,MACARTHUR VIEW OPP. MAC ARTHUR H.S.,,29.528442,-98.442276,,,,,,0
55493,55493,MACARTHUR VIEW & NACOGDOCHES,,29.526222,-98.439399,,,,,,0
66536,66536,CITY BASE LANDING BEHIND WALMART,,29.347711,-98.434917,,,,,,0
53247,53247,WALTERS & BEE ST.,,29.443824,-98.450545,,,,,,0
53246,53246,WALTERS & BEE ST.,,29.443824,-98.450421,,,,,,0
22766,22766,FM 1516 & DONALAN (NS),FM-1516 N & FM-1516,29.501121,-98.308805,,,,,,0
22767,22767,FM 1516 & SLUMBER LN (NS),,29.498007,-98.310001,,,,,,0
21787,21787,NACOGDOCHES OPPOSITE 1110,,29.538926,-98.423102,,,,,,0
77136,77136,1604 ACCESS & LAS PALAPAS,,29.549112,-98.670591,,,,,,0
77127,77127,1604 ACCESS & SILVERADO THEATRE,,29.5506,-98.671049,,,,,,0
77146,77146,ROOSEVELT AT LIGHTHOUSE FOR THE BLI,,29.380714,-98.482405,,,,,,0
78523,78523,LOOP 410 W. ACCESS RD. IN FRONT 1100,,29.519827,-98.508688,,,,,,0
83336,83336,HUEBNER AT HUEBNER CREEK HEALTH & REHAB CENTER,,29.516758,-98.606657,,,,,,0
83337,83337,HUENER AT SA VOA LIVING CENTER,,29.51674,-98.606904,,,,,,0
11146,11146,WURZBACH & IRONSIDE,,29.534225,-98.558968,,,,,,0
11147,11147,WURZBACH & IRONSIDE,,29.534487,-98.558814,,,,,,0
85927,85927,BLANCO & RIDGEWOOD,,29.467246,-98.507905,,,,,,0
84623,84623,BUENA VISTA & SMITH,,29.42572,-98.51234,,,,,,0
66529,66529,CITY BASE LANDING OPPOSITE RESEARCH,,29.345779,-98.434321,,,,,,0
66523,66523,CITY BASE LANDING & RESEARCH PLAZA,,29.345915,-98.434609,,,,,,0
75393,75393,WORTH PKWY AT SIDE   BASS PRO SHOPS,,29.612853,-98.600343,,,,,,0
82486,82486,BLANCO OPPOSITE VISTA VIEW,,29.555891,-98.515493,,,,,,0
72956,72956,BLANCO & WURZBACH PKWY,,29.559048,-98.517404,,,,,,0
52516,52516,BLANCO & VISTA REAL,,29.56989,-98.518307,,,,,,0
42896,42896,BLANCO & WALKER WAY,,29.573256,-98.514903,,,,,,0
42916,42916,BLANCO BTWN OLD BITTERS & BITTERS,,29.575088,-98.513458,,,,,,0
56399,56399,RITTIMAN RD. OPPOSITE 5522,,29.484124,-98.378791,,,,,,0
56549,56549,RITTIMAN RD. OPPOSITE THORNWOOD,,29.484113,-98.386173,,,,,,0
56569,56569,RITTIMAN RD. OPPOSITE KAEPA,,29.484223,-98.388534,,,,,,0
59489,59489,RITTIMAN RD. & FRATT,,29.48419,-98.392628,,,,,,0
58496,58496,NORTHBOUND I-35 ACC. RD. ACROSS HEB,,29.47763,-98.403728,,,,,,0
58493,58493,GOLDFIELD & INDUSTRY PARK,,29.482356,-98.401393,,,,,,0
58476,58476,GOLDFIELD AT PARK ON GOLDFIELD APTS,,29.482318,-98.399125,,,,,,0
56563,56563,RITTIMAN & KAEPA,,29.484042,-98.388555,,,,,,0
56543,56543,RITTIMAN RD. & THORNWOOD,,29.484031,-98.386245,,,,,,0
56393,56393,RITTIMAN RD. IN FRONT OF 5522,,29.484079,-98.378059,,,,,,0
33646,33646,BLANCO OPPOSITE DEER CREST,,29.586002,-98.515497,,,,,,0
33666,33666,BLANCO & MISSION RIDGE,,29.589024,-98.513743,,,,,,0
33676,33676,BLANCO OPPOSITE BROOKSTONE,,29.593968,-98.511268,,,,,,0
33686,33686,BLANCO OPPOSITE BLANCO WOODS,,29.597252,-98.510309,,,,,,0
33696,33696,BLANCO & LARIAT DR,,29.599823,-98.508586,,,,,,0
33716,33716,BLANCO OPPOSITE BLANCO BLUFFS,,29.603828,-98.508123,,,,,,0
33726,33726,BLANCO IN FRONT OF TALA VERA APTS,,29.605054,-98.508309,,,,,,0
33729,33729,WESTBOUND LOOP 1604 ACCESS RD. 645 FT. WEST OF BLANCO,,29.609004,-98.512358,,,,,,0
33759,33759,WESTBOUND LOOP 1604 ACCESS RD 1265 FT. EAST OF HUEBNER,,29.609046,-98.5197,,,,,,0
33727,33727,Blanco Between Loop 1604 & Blanco Bluffs,,29.606452,-98.508433,,,,,,0
33717,33717,BLANCO & BLANCO BLUFFS,,29.604271,-98.508469,,,,,,0
33687,33687,BLANCO & BLANCO WOODS,,29.595985,-98.511021,,,,,,0
33677,33677,BLANCO & BROOKSTONE,,29.593432,-98.511612,,,,,,0
33667,33667,BLANCO OPPOSITE MISSION RIDGE,,29.589413,-98.513627,,,,,,0
33647,33647,BLANCO & DEER CREST,,29.58632,-98.515708,,,,,,0
42917,42917,BLANCO BETWEEN BITTERS & OLD BITTER,,29.576468,-98.51356,,,,,,0
21746,21746,MILITARY HWY. & SADDLE TREE,,29.586044,-98.554261,,,,,,0
21776,21776,MILITARY HWY. & END GATE,,29.593256,-98.559915,,,,,,0
21826,21826,MILITARY HWY. & WAGON TRAIL,,29.596267,-98.561725,,,,,,0
11229,11229,WESTBOUND LOOP 1604 & MILITARY HWY.,,29.599918,-98.564486,,,,,,0
11199,11199,WESTBOUND LOOP 1604 & LOCKHILL-SELM,,29.594008,-98.577261,,,,,,0
11129,11129,WESTBOUND LOOP 1604 OPPOSITE TRADES,,29.5926,-98.586644,,,,,,0
11123,11123,EASTBOUND LOOP 1604 & TRADESMAN,,29.591816,-98.586891,,,,,,0
11193,11193,EASTBOUND LOOP 1604 @ VIA SHAVANO,,29.594498,-98.573782,,,,,,0
21827,21827,MILITARY HWY. & POND HILL RD.,,29.596483,-98.561983,,,,,,0
21777,21777,MILITARY HWY. & LONG BOW RD.,,29.593391,-98.560132,,,,,,0
58129,58129,FLOYD CURL OPPOSITE SPURS LANE,,29.527123,-98.5909,,,,,,0
58123,58123,FLOYD CURL & SPURS LANE,,29.527096,-98.591085,,,,,,0
33827,33827,MILITARY HWY. & HUEBNER,,29.575082,-98.544878,,,,,,0
24679,24679,EISENHAUER & KINGSTON,,29.496582,-98.412311,,,,,,0
99536,99536,NETWORK DRIVE & VINTAGE WAY,,29.548821,-98.589134,,,,,,0
99537,99537,NETWORK DRIVE OPPOSITE VANTAGE WAY,,29.549543,-98.589455,,,,,,0
72426,72426,LA CANTERA OPP LACANTERA-WESTIN RES,,29.602156,-98.615206,,,,,,0
56147,56147,BABCOCK FRONT  13903 (RESERVE APT.),,29.574649,-98.631727,,,,,,0
56146,56146,BABCOCK OPPOS. 13903 (RESERVE APT.),,29.574649,-98.631593,,,,,,0
69987,69987,MIDCROWN AT 5414 (MIDCROWN APTS),,29.494333,-98.383997,,,,,,0
69976,69976,MIDCROWN OPP. 5414 (MIDCROWN APTS),,29.494333,-98.383883,,,,,,0
54929,54929,DIGNOWITY BETWEEN HINES & LOCKE,,29.438536,-98.447228,,,,,,0
54923,54923,IH-35 N ACCESS BET. LOCKE & HINES,,29.438698,-98.44728,,,,,,0
38879,38879,CULEBRA & CAMINO SANTA MARIA,,29.448675,-98.561295,,,,,,0
51936,51936,SOMERSET & PALO ALTO,,29.353495,-98.552334,,,,,,0
52483,52483,BRIGGS AVE BET. BARLITE & SOMERSET,,29.354986,-98.549144,,,,,,0
52463,52463,BRIGGS & BARLITE,,29.354988,-98.546498,,,,,,0
52469,52469,BRIGGS & BARLITE,,29.355051,-98.546622,,,,,,0
51987,51987,SOMERSET & LA VIOLETA,,29.351896,-98.55399,,,,,,0
12993,12993,WALMART EXIT TO HWY 281 S ACCESS RD,,29.61094,-98.468709,,,,,,0
53987,53987,BARLITE OPP. 7838,,29.350087,-98.546576,,,,,,0
53986,53986,BARLITE & CASCADE PKWY,,29.350187,-98.546514,,,,,,0
43376,43376,KENDALIA & SOMERSET,,29.360322,-98.546502,,,,,,0
67786,67786,UNIVERSITY HGTS OPP. BRC,,29.569126,-98.598276,,,,,,0
67129,67129,SONTERRA & RONALD REAGAN,,29.616207,-98.487886,,,,,,0
67139,67139,SONTERRA BLVD 515' E. STONE OAK PKY,,29.61645,-98.491873,,,,,,0
66999,66999,SONTERRA BLVD BETW. MEISNER/SIGMARD,,29.615387,-98.482082,,,,,,0
66989,66989,SONTERRA BLVD FRONT METH. S.O.HOSP.,,29.614503,-98.475504,,,,,,0
67136,67136,STONE OAK PKWY BTWN. SONTERRA & OAK CENTRE,,29.617478,-98.49398,,,,,,0
67143,67143,MADISON OAK 520' EAST STONE OAK PKY,,29.621014,-98.492886,,,,,,0
67193,67193,MADISON OAK FRONT N. C. BAPT. HOSP.,MADISON OAK DR,29.621321,-98.490985,,,,,,0
67199,67199,MADISON OAK OPP. N. C. BAPT. HOSP.,,29.62133,-98.491161,,,,,,0
67149,67149,MADISON OAK 520' EAST STONE OAK PKY,,29.621086,-98.492917,,,,,,0
67137,67137,STONE OAK PKWY OPP. 19010,,29.617676,-98.494289,,,,,,0
67133,67133,SONTERRA BLVD IN FRONT OF 120,,29.61617,-98.49275,,,,,,0
67123,67123,SONTERRA & RONALD REAGAN,,29.616026,-98.488206,,,,,,0
66993,66993,SONTERRA BLVD IN FRONT OF 444,,29.6148,-98.482599,,,,,,0
66983,66983,SONTERRA BLVD OPP. METH. S.O. HOSP.,,29.614277,-98.47633,,,,,,0
12977,12977,HWY 281 S ACCES. RD FRONT B.W.MOTEL,,29.612482,-98.468007,,,,,,0
29293,29293,MORELIA & GEN. MCMULLEN,MORELIA ST & S GENERAL MCMULLEN DR,29.41355,-98.556303,,,,,,0
76919,76919,MAINLAND & FIRST WALMART ENTRANCE,,29.517057,-98.632588,,,,,,0
47839,47839,IH-35 S ACCESS RD. IN FRONT OF 3323,,29.444721,-98.433973,,,,,,0
46287,46287,WURZBACH & ANGIE PLACE,,29.491551,-98.598491,,,,,,0
79453,79453,E.B. 1604 ACCESS RD. FRONT OF 1730,,29.60808,-98.465839,,,,,,0
69129,69129,SE MILITARY DR. BETWEEN OLD CORPUS CHRISTI & PRESA,,29.351689,-98.460105,,,,,,0
23419,23419,SALTILLO IN FRONT OF 1845,,29.412593,-98.54461,,,,,,0
23413,23413,SALTILLO BETWEEN CUPPLES AND BARCLAY,,29.412592,-98.545135,,,,,,0
22637,22637,RAY BON & EISENHAUER,,29.496394,-98.388212,,,,,,0
16443,16443,MARBACH & WESTEDGE,,29.417752,-98.633422,,,,,,0
65256,65256,HUNT LANE IN FRONT OF 534,,29.427927,-98.668935,,,,,,0
65257,65257,HUNT LANE OPPOSITE 534,,29.427189,-98.669121,,,,,,0
21929,21929,EISENHAUER AND BARTELL DR.,,29.495733,-98.457355,,,,,,0
95846,95846,BLANCO BTWN LYNWOOD & HOLLYWOOD,,29.463763,-98.507852,,,,,,0
15257,15257,BLANCO & GRAMERCY PL,,29.460704,-98.507913,,,,,,0
53147,53147,BARLITE & S.W. MILITARY DR.,,29.3572,-98.546212,,,,,,0
36599,36599,MILITARY DR. & ALSBROOK,,29.356204,-98.416454,,,,,,0
36593,36593,MILITARY DR. & EMORY OAK DR.,,29.356357,-98.415198,,,,,,0
52647,52647,FIVE PALMS OPPOSITE FAIR GREEN,,29.354813,-98.615462,,,,,,0
98943,98943,DONALDSON & ELMENDORF,,29.46253,-98.525107,,,,,,0
98947,98947,ELMENDORF & DONALDSON,,29.462584,-98.525076,,,,,,0
31437,31437,S. NEW BRAUNFELS IN FRONT OF PRIMRO,,29.362644,-98.453339,,,,,,0
65649,65649,LOOP 410 W ACCESS RD. & BLANCO,,29.520965,-98.504841,,,,,,0
66859,66859,MISSION GRANDE IN FRONT OF RANCHO S,,29.29406,-98.475187,,,,,,0
66856,66856,CLUB HOUSE BLVD OPPOSITE COURSE,,29.296759,-98.476072,,,,,,0
66826,66826,CLUB HOUSE BLVD & DEL LAGO PKWY,,29.303962,-98.475321,,,,,,0
66813,66813,DEL LAGO PKWY & US HWY 281,,29.304729,-98.473098,,,,,,0
11346,11346,MADLA TRANSIT CENTER,,29.350254,-98.532415,,,,,,0
97823,97823,ASHLEY RD & PLEASANTON RD,,29.334178,-98.501349,,,,,,0
16697,16697,MOURSUND BLVD & MALLY BLVD,,29.327453,-98.503838,,,,,,0
16717,16717,MOURSUND BLVD & VILLARET BLVD,,29.325012,-98.503894,,,,,,0
16747,16747,MOURSUND BLVD FRONT OF MISSION OPEN,,29.321884,-98.503826,,,,,,0
16757,16757,PLEASANTON & EMERALD ASH,,29.318356,-98.501427,,,,,,0
16746,16746,MOURSUND BLVD OPPOS. MISSION OPEN,,29.32192,-98.503774,,,,,,0
16716,16716,MOURSUND BETW. BUCHANAN & VILLARET,,29.324511,-98.503775,,,,,,0
16696,16696,MOURSUND BLVD & MALLY BLVD,,29.327733,-98.503776,,,,,,0
16646,16646,MOURSUND BLVD & GILLETTE BLVD,,29.330125,-98.503767,,,,,,0
43443,43443,GUS ECKERT FRONT DOMINION PARK APTS,,29.531463,-98.581672,,,,,,0
73459,73459,IH35S ACC BETW. HUTCH PL./POTE JOUR,,29.344173,-98.550647,,,,,,0
73453,73453,IH 35 N ACCESS & MAREK ST,,29.348233,-98.538823,,,,,,0
73433,73433,IH35N ACCESS FRONT OF PARK SOUTH,,29.349318,-98.536106,,,,,,0
11356,11356,MADLA TRANSIT CENTER,,29.350087,-98.53235,,,,,,0
73439,73439,IH 35 S ACCESS & YARROW BLVD,,29.348178,-98.54081,,,,,,0
74136,74136,NAVAJO ST & IH35 S ACCESS,,29.347084,-98.544124,,,,,,0
93357,93357,LOOP 410 & VALLEY HI (FARSIDE),,29.37991,-98.641825,,,,,,0
25287,25287,S. HACKBERRY & IOWA (NEAR SIDE),,29.412082,-98.473301,,,,,,0
25286,25286,S. HACKBERRY & IOWA,,29.411775,-98.473249,,,,,,0
18173,18173,E.SOUTHCROSS IN FRONT OF 3438 (S.S.,UNNAMED ST & E SOUTHCROSS BLVD,29.376653,-98.431196,,,,,,0
14226,14226,HUEBNER & EXPO,,29.547797,-98.575481,,,,,,0
66533,66533,CITY BASE LANDING & GOLIAD,,29.346147,-98.427805,,,,,,0
66539,66539,CITY BASE LANDING & GOLIAD,,29.346273,-98.428001,,,,,,0
99166,99166,HEB PLUS,,29.378681,-98.459701,,,,,,0
99167,99167,HEB PLUS,,29.378369,-98.460159,,,,,,0
72643,72643,MCCULOUGH & BROADWAY,,29.430346,-98.485109,,,,,,0
79646,79646,RAY ELLISON & LIBERTY ISLAND,,29.379699,-98.649908,,,,,,0
72199,72199,RICHLAND HILLS & L410S ACCESS RD.,,29.440262,-98.641956,,,,,,0
72219,72219,RICHLAND HILLS OPP DE LA CRUZ PLACE,,29.441522,-98.64404,,,,,,0
72239,72239,RICHLAND HILLS & EDENBRIDGE,,29.442898,-98.646846,,,,,,0
72259,72259,RICHLAND HILLS & INGRAM,,29.441905,-98.655596,,,,,,0
72269,72269,POTRANCO & RICHLAND HILLS,,29.444863,-98.659382,,,,,,0
72263,72263,POTRANCO & RICHLAND HILLS,,29.444791,-98.659279,,,,,,0
57259,57259,HWY. 151 W ACCESS RD. & MILITARY DR,,29.448809,-98.682683,,,,,,0
57253,57253,MILITARY DR & HWY. 151 E. ACESS RD,,29.449716,-98.685406,,,,,,0
71833,71833,PECAN & NAVARRO,E PECAN ST & NAVARRO ST,29.428595,-98.489549,,,,,,0
67816,67816,UNIVERSITY HGTS & HAUSMAN,UNIVERSITY HTS & HAUSMAN RD W,29.571907,-98.596473,,,,,,0
67817,67817,UNIVERSITY HGTS & HAUSMAN,UNIVERSITY HTS & HAUSMAN RD W,29.571663,-98.596545,,,,,,0
14836,14836,CEDAR PARK & PARKWOOD,,29.544787,-98.639977,,,,,,0
31116,31116,WURZBACH & NORTHAMPTON,,29.538658,-98.554526,,,,,,0
99913,99913,ENRIQUE BARRERA PKWY & HWY. 151,,29.419069,-98.590647,,,,,,0
99919,99919,ENRIQUE BARRERA PKWY & HWY. 151,,29.419132,-98.590627,,,,,,0
46417,46417,TEZEL RD. IN FRONT OF 6005,,29.487891,-98.665694,,,,,,0
81143,81143,WESTWOOD LOOP OPPOSITE WALMART,,29.499218,-98.7053,,,,,,0
41289,41289,CULEBRA & SELENE DR,,29.490743,-98.684746,,,,,,0
41329,41329,CULEBRA AT ROGERS PLACE SHOPPING CT,,29.491502,-98.697988,,,,,,0
41339,41339,CULEBRA OPPOSITE HEB PLUS,,29.493153,-98.702035,,,,,,0
41333,41333,CULEBRA AT HEB PLUS,,29.492865,-98.702075,,,,,,0
41323,41323,CULEBRA OPP. ROGERS PLACE SHOPPING,,29.490962,-98.697255,,,,,,0
95857,95857,POTRANCO & INGRAM,,29.46074,-98.633183,,,,,,0
95887,95887,POTRANCO AT ENTRANCE TO 7333,,29.45899,-98.632551,,,,,,0
